episode,avg_crb,avg_pd,avg_reward,uav_1/adv_max,uav_1/adv_mean,uav_1/adv_std,uav_1/approx_kl,uav_1/entropy,uav_1/grad_norm,uav_1/output_bias_norm,uav_1/output_weight_g,uav_1/output_weight_norm,uav_1/output_weight_v_norm,uav_1/policy_loss,uav_1/pre_tanh_max,uav_1/pre_tanh_mean,uav_1/pre_tanh_std,uav_1/reward_mean,uav_1/reward_std,uav_1/value_loss,uav_2/adv_max,uav_2/adv_mean,uav_2/adv_std,uav_2/approx_kl,uav_2/entropy,uav_2/grad_norm,uav_2/output_bias_norm,uav_2/output_weight_g,uav_2/output_weight_norm,uav_2/output_weight_v_norm,uav_2/policy_loss,uav_2/pre_tanh_max,uav_2/pre_tanh_mean,uav_2/pre_tanh_std,uav_2/reward_mean,uav_2/reward_std,uav_2/value_loss
552,0.0695903123421993,0.9328125,1.0563196777791455,1.770158052444458,5.774199962615967e-08,2.4471845626831055,0.0,3.1456138372421263,1.2913323283195495,0.2814827561378479,0.18073518574237823,0.3378961682319641,0.5810635089874268,-5.125184543430805e-08,4.405463218688965,1.1079058579634875,1.238341687547714,0.4383491277694702,0.5452510714530945,5.982146072387695,2.2812206745147705,3.166496753692627e-08,1.7319419384002686,0.0,3.05740749835968,6.103762292861939,0.06849856674671173,0.21744829416275024,0.36052262783050537,0.6393392086029053,-3.809109330177307e-08,4.029058456420898,0.9085417666472495,1.1147249334517815,0.37598007917404175,0.514068603515625,4.058103418350219
553,0.11004398881014228,0.7418750000000001,0.1708962732381964,1.9032466411590576,1.0989606380462646e-07,1.968285322189331,0.0,3.1447434186935426,0.8492390394210816,0.2806001305580139,0.1796046793460846,0.3374866843223572,0.5801888704299927,-1.0803341865539551e-07,3.028766632080078,0.8498813200276345,1.0654842044305846,0.40396377444267273,0.5198133587837219,3.8826201438903807,1.6506500244140625,-1.6763806343078613e-08,3.2092983722686768,0.0,3.0562774419784544,3.8590617895126345,0.07012426853179932,0.21858637034893036,0.36266279220581055,0.6385736465454102,1.8440186977386475e-08,3.0236854553222656,1.1089133039116859,1.315290949829711,0.44826382398605347,0.5181907415390015,10.524881839752197
554,66.61906560316497,0.72,-0.7174035416681979,2.212872266769409,1.5227124094963074e-07,2.255765199661255,0.0,3.144553470611572,1.129142665863037,0.27512094378471375,0.1798783540725708,0.33521226048469543,0.5758178234100342,-1.4994293451309204e-07,3.7339119911193848,0.9822870703879744,1.1908023888879877,0.4169451594352722,0.5489539504051208,4.956554412841797,1.8668603897094727,6.05359673500061e-08,2.27431583404541,0.0,3.056802845001221,0.6254434287548065,0.07009200751781464,0.21889019012451172,0.3632912039756775,0.6389066576957703,-6.1793252825737e-08,3.453857421875,0.9618015117011964,1.2356033660290646,0.412259578704834,0.5039005875587463,5.061860179901123
555,0.23586083620327797,0.6962499999999999,0.5868869023913957,1.8617640733718872,-3.5390257835388184e-08,2.761474132537842,0.0,3.1413527011871336,5.593274164199829,0.26707860827445984,0.18207357823848724,0.3345765471458435,0.5761922597885132,3.674067556858063e-08,3.6962199211120605,0.9574209870770574,1.2160538814633028,0.4343470335006714,0.5182453393936157,8.48797607421875,2.1987569332122803,-7.264316082000732e-08,2.286083698272705,0.0,3.057772922515869,1.6615851640701294,0.06799822300672531,0.2183176577091217,0.3637472093105316,0.6414390206336975,7.636845111846924e-08,3.682417392730713,0.9832079466897994,1.1830825993327734,0.41273370385169983,0.49277105927467346,5.2407636642456055
556,5.291383693562251,0.811875,0.22244867475131574,1.7405892610549927,6.472691893577576e-08,2.270303964614868,0.0,3.1395740032196047,4.081534838676452,0.2619111239910126,0.18412862718105316,0.33533015847206116,0.5807453989982605,-6.09084963798523e-08,2.7842636108398438,1.0889769053086638,1.2531855771589435,0.34682169556617737,0.5265706777572632,5.504659700393677,2.0555763244628906,-1.5320256352424622e-07,2.1064789295196533,0.0,3.056884598731995,0.45462786853313447,0.06683208048343658,0.21868765354156494,0.3657457232475281,0.6440041661262512,1.4700926840305328e-07,3.7146849632263184,1.0400702099548653,1.2753786754760186,0.3924431800842285,0.5406121015548706,4.436253929138184
557,10981.913543498087,0.8053125000000001,-0.27574859603579027,1.7675681114196777,1.4621764421463013e-07,1.9373420476913452,0.0,3.139215874671936,2.7413697481155395,0.26018011569976807,0.1851007491350174,0.3355671167373657,0.583712100982666,-1.4551915228366852e-07,5.285116672515869,1.0865393763408064,1.40321770600885,0.4094831943511963,0.5204222798347473,3.881230282783508,1.8983519077301025,-3.632158041000366e-08,1.95842444896698,0.0,3.051608085632324,4.20551106929779,0.06981100142002106,0.22010035812854767,0.3697628676891327,0.6429360508918762,2.8265640139579774e-08,4.162642002105713,1.0046299947891384,1.264796010355312,0.40369707345962524,0.48219436407089233,4.34741530418396
558,0.21014466808655388,0.8924999999999998,0.6987597941868131,1.8295477628707886,-5.727633833885193e-08,2.11929988861084,0.0,3.13797869682312,3.8796313524246218,0.25980344414711,0.18578262627124786,0.3359606862068176,0.5852947235107422,4.98257577419281e-08,3.5725038051605225,1.0338285339064897,1.3076440562765905,0.40098172426223755,0.5360478162765503,4.883937788009644,1.6571025848388672,-1.4435499906539917e-07,2.2032501697540283,0.0,3.0463371753692625,0.9143944203853607,0.07287851721048355,0.221515953540802,0.37342000007629395,0.6421509981155396,1.4456454664468765e-07,3.2851099967956543,0.9799307486566249,1.1755837660098276,0.3743464946746826,0.553997814655304,4.748839807510376
559,9.80781274115253,0.9112500000000001,0.06447557593943823,1.9228928089141846,-4.6566128730773926e-08,2.6913301944732666,0.0,3.135834574699402,4.854188585281372,0.2591952681541443,0.1864977777004242,0.3367561399936676,0.5859418511390686,4.7124922275543214e-08,3.3201065063476562,0.9944637496955693,1.200416188486947,0.4129970073699951,0.5356396436691284,7.889185667037964,2.1955111026763916,1.2153759598731995e-07,2.3373167514801025,0.0,3.0389969110488892,1.2178345203399659,0.07625501602888107,0.22421924769878387,0.37790602445602417,0.6410041451454163,-1.1855736374855041e-07,2.8504445552825928,0.9095214392058552,1.095977212666822,0.3857766091823578,0.5304056406021118,5.184803056716919
560,0.06542570588114538,0.7953125,0.6251836190955173,2.436849594116211,-1.3224780559539795e-07,2.6078646183013916,0.0,3.1346229791641234,2.594600510597229,0.25831490755081177,0.187136709690094,0.33713045716285706,0.5856664180755615,1.34296715259552e-07,3.6835787296295166,1.0702989296987653,1.1887431819948058,0.4142508804798126,0.5168869495391846,6.7037187099456785,1.5286853313446045,-2.60770320892334e-07,1.9241975545883179,0.0,3.0320204734802245,12.304347801208497,0.07978632301092148,0.2271815538406372,0.3831918239593506,0.6407175064086914,2.658925950527191e-07,3.7958216667175293,0.9612243336625397,1.2035680883054913,0.4438692033290863,0.5016239285469055,8.478773975372315
561,0.037715306932432614,0.8481249999999999,0.6444876077274977,2.2105908393859863,-5.774199962615967e-08,2.3258023262023926,0.0,3.134165072441101,2.452469229698181,0.25864213705062866,0.18557363748550415,0.3371204137802124,0.5886479020118713,5.820766091346741e-08,3.0799334049224854,1.0775426158681511,1.2917944562991226,0.39326798915863037,0.5389330387115479,5.51503210067749,2.110630989074707,-5.8673322200775146e-08,2.711094617843628,0.0,3.027251648902893,1.3901586413383484,0.0818176418542862,0.228790745139122,0.3864692151546478,0.6410312056541443,6.128102540969848e-08,3.45578932762146,0.9205610388889909,1.1550758064021402,0.43181532621383667,0.5043879151344299,7.2338457107543945
562,2.490529153031758,0.9043750000000002,0.7130424402615299,2.2002177238464355,-9.033828973770142e-08,2.7882375717163086,0.0,3.1313804388046265,1.452808177471161,0.25817471742630005,0.18512646853923798,0.33796483278274536,0.5913418531417847,8.93138349056244e-08,2.748591184616089,1.0216924361884594,1.1869055452912758,0.40565264225006104,0.5324890613555908,7.627266883850098,1.8182657957077026,-6.239861249923706e-08,2.2832534313201904,0.0,3.021402883529663,2.943782663345337,0.0836414024233818,0.230869859457016,0.39050760865211487,0.6415723562240601,6.58910721540451e-08,2.929563283920288,0.9321058871224522,1.1593641026417862,0.44557318091392517,0.4991703927516937,5.45531997680664
563,2.5623600289722552,0.9443750000000002,0.14792175976150693,2.0142362117767334,7.82310962677002e-08,2.3956260681152344,0.0,3.130338025093079,2.830257797241211,0.2571519911289215,0.1873948872089386,0.3394467234611511,0.591716468334198,-7.348135113716126e-08,3.7339391708374023,1.2943405762314797,1.3974171238336053,0.42037105560302734,0.522272527217865,5.625224161148071,1.97294020652771,-5.9138983488082886e-08,1.8389065265655518,0.0,3.0178483009338377,1.1601457238197326,0.08673268556594849,0.2337140142917633,0.395522803068161,0.6410524845123291,6.156042218208312e-08,3.206791400909424,1.0502227341756225,1.2357446231899967,0.36599254608154297,0.5772951245307922,3.453568959236145
564,48.505262261915206,0.8265625,-0.1307476650628909,1.674365758895874,-4.190951585769653e-08,2.243157148361206,0.0,3.13116614818573,5.712019538879394,0.2575162649154663,0.1892612874507904,0.34091898798942566,0.5940026044845581,4.0978193283081055e-08,4.075464248657227,0.9680413143709302,1.285929778103272,0.44487032294273376,0.5030555129051208,5.934365749359131,1.9076542854309082,-1.0244548320770264e-08,2.3178601264953613,0.0,3.0173884630203247,2.660968470573425,0.08959195017814636,0.23764507472515106,0.40111270546913147,0.6414540410041809,1.1455267667770386e-08,3.6093838214874268,1.074201320298016,1.233116393538152,0.3702203631401062,0.5446861982345581,5.470984840393067
565,2.4852965234182554,0.6046875,-0.27225259696649085,1.7613263130187988,1.0291114449501038e-07,2.467158555984497,0.0,3.131706190109253,0.7209250032901764,0.2585406005382538,0.18992000818252563,0.3417164385318756,0.5964369773864746,-1.0365620255470276e-07,3.6566684246063232,1.0311204066500068,1.3205580276595879,0.39968931674957275,0.5562170743942261,5.891395568847656,1.8935457468032837,9.313225746154785e-10,2.1935505867004395,0.0,3.0177079677581786,2.755065393447876,0.09123869240283966,0.24090678989887238,0.4052327871322632,0.6427707076072693,-1.257285475730896e-09,3.809598922729492,1.0857130601070821,1.3523145412280129,0.4279206395149231,0.4542558789253235,4.982931137084961
566,0.06928064516705343,0.705,0.3343119053419063,1.9976580142974854,8.707866072654724e-08,1.7965236902236938,0.0,3.1306063175201415,6.490736436843872,0.2563927471637726,0.19294476509094238,0.3442097306251526,0.597416341304779,-8.288770914077759e-08,3.2003493309020996,1.0510562365874647,1.1648369777834695,0.344937801361084,0.5454375743865967,4.222409725189209,2.122492551803589,-1.0244548320770264e-07,2.2603118419647217,0.0,3.0181638956069947,1.022296780347824,0.09198596328496933,0.24247685074806213,0.4074162244796753,0.6437734365463257,9.969808161258697e-08,2.6413092613220215,1.0428195693530142,1.1861786153922753,0.3685649335384369,0.4736059308052063,5.068162488937378
567,0.042940352498814734,0.9381249999999998,0.6103717293447962,1.603633999824524,1.6298145055770874e-08,2.870368242263794,0.0,3.129814100265503,8.308858585357665,0.2541752755641937,0.19606409966945648,0.3470554053783417,0.6000510454177856,-9.825453162193299e-09,5.221516132354736,1.0362626008689404,1.3510824987596946,0.43817880749702454,0.4955016076564789,9.726683139801025,1.861861228942871,-1.234002411365509e-07,2.531611442565918,0.0,3.017691946029663,3.6088011264801025,0.09018563479185104,0.24331268668174744,0.40835461020469666,0.6477223634719849,1.1627562344074249e-07,3.8292863368988037,1.1393229006789625,1.2958407941282526,0.3707793653011322,0.5014817714691162,6.673788070678711
568,23.22057448038084,0.8709375000000001,-0.329839787880153,2.0128791332244873,9.872019290924072e-08,2.3749144077301025,0.0,3.1302870512008667,1.3655714631080627,0.25353312492370605,0.19746169447898865,0.34838026762008667,0.6018131971359253,-9.573996067047119e-08,3.486530303955078,0.9889461217448116,1.0812797939609107,0.4497191309928894,0.44275930523872375,5.649720954895019,1.77628755569458,-5.3551048040390015e-09,2.6012582778930664,0.0,3.0169030666351317,0.9420412600040435,0.08776041865348816,0.24356123805046082,0.4081122577190399,0.6528788208961487,4.190951585769653e-09,3.767247438430786,1.0295843873172998,1.1977472178738968,0.38781431317329407,0.48527833819389343,6.641001176834107
569,0.026493710353084926,0.7559375,0.8334458924583388,1.8971998691558838,5.8673322200775146e-08,2.078747034072876,0.0,3.132720637321472,0.6945789754390717,0.25406593084335327,0.1981353759765625,0.3480803966522217,0.6038931012153625,-5.648471415042877e-08,2.624168634414673,0.834524963889271,1.031198894408329,0.4353148341178894,0.4868938624858856,4.256158542633057,1.8212352991104126,-1.364387571811676e-07,2.6863930225372314,0.0,3.012153744697571,8.716570091247558,0.08376611769199371,0.24455055594444275,0.4097180962562561,0.6593334674835205,1.3709068298339843e-07,3.164172649383545,0.9462296998128295,1.1499477905685083,0.41177526116371155,0.5410955548286438,9.490478134155273
570,4288.934386214611,0.6584375,0.24277734700976156,1.7007694244384766,-3.67872416973114e-08,2.420058488845825,0.0,3.134511923789978,1.5404952883720398,0.25811004638671875,0.2007906436920166,0.348432719707489,0.609190046787262,4.0512531995773315e-08,3.2375831604003906,1.0562210381031036,1.2706380653887466,0.46977004408836365,0.4882243275642395,5.901981258392334,1.9239304065704346,1.2712553143501282e-07,2.4958341121673584,0.0,3.0104652881622314,1.6640954732894897,0.08096137642860413,0.2456304132938385,0.41164422035217285,0.665429413318634,-1.241452991962433e-07,2.904632329940796,1.012660600990057,1.2309954791146263,0.3998218774795532,0.49077561497688293,6.280019664764405
571,0.04219451155975699,0.8896875,0.7269631555998212,2.195425033569336,-1.6577541828155518e-07,2.1253414154052734,0.0,3.132337284088135,6.098267364501953,0.26292139291763306,0.20365139842033386,0.34994742274284363,0.6159535050392151,1.5618279576301574e-07,3.534467935562134,0.9607861397787929,1.160755307173868,0.39104965329170227,0.495202898979187,5.290575695037842,1.6707518100738525,1.6763806343078613e-08,2.2030792236328125,0.0,3.0112200736999513,1.3518535017967224,0.08152700960636139,0.24594174325466156,0.4113349914550781,0.6667922139167786,-1.9371509552001954e-08,3.2482564449310303,0.9737010127864778,1.1655487018107795,0.35776329040527344,0.5702127814292908,4.856997871398926
572,0.8734870403031489,0.8121875,0.24667013840237786,2.048147439956665,1.2014061212539673e-07,2.5455265045166016,0.0,3.1301048755645753,3.6555227279663085,0.26615971326828003,0.2056223601102829,0.35201215744018555,0.6214392185211182,-1.218169927597046e-07,3.1900620460510254,1.1444730548188091,1.3646614375159118,0.43401476740837097,0.5651598572731018,6.551806688308716,2.2222888469696045,4.0978193283081055e-08,2.175088405609131,0.0,3.01173255443573,7.940024471282959,0.082186758518219,0.24575915932655334,0.41081342101097107,0.6671179533004761,-4.381872713565826e-08,3.469278573989868,0.9653592951595783,1.1772966505595313,0.3423321545124054,0.5057343244552612,6.651443243026733
573,0.014081578779807332,0.9209375000000002,0.8648302559083424,1.915531039237976,4.237517714500427e-08,2.0364298820495605,0.0,3.128622126579285,2.7908690929412843,0.26872605085372925,0.2062513679265976,0.3539212644100189,0.6250592470169067,-3.7928111851215364e-08,4.423538684844971,1.2317241640761494,1.5425926156530265,0.3307434916496277,0.630540132522583,4.413665628433227,1.76836359500885,1.0570511221885681e-07,2.336519956588745,0.0,3.0117886781692507,2.168227732181549,0.08243018388748169,0.24572300910949707,0.4113154709339142,0.6675553917884827,-1.074979081749916e-07,2.4344749450683594,0.9489073297940195,1.136590503649462,0.3703936040401459,0.5509326457977295,5.385695886611939
574,22.127062358718216,0.8818750000000002,-0.2349595656509905,1.6576529741287231,-7.450580596923828e-09,2.4405291080474854,0.0,3.12972948551178,9.291276454925537,0.2703610956668854,0.20515012741088867,0.3548746407032013,0.6274479627609253,2.7008354663848876e-09,3.8144068717956543,1.1433085206896068,1.4321214278840484,0.4892689287662506,0.46441540122032166,8.307750225067139,1.9917572736740112,-1.73225998878479e-07,2.3704452514648438,0.0,3.010564398765564,2.2692704439163207,0.0830126479268074,0.24605882167816162,0.4137430787086487,0.6678673624992371,1.7336569726467133e-07,3.14811635017395,1.0567551139742135,1.1202321548311114,0.4045369029045105,0.5576981902122498,5.573943710327148
575,0.0714849072640085,0.740625,0.5905379375117685,1.8019471168518066,-7.776543498039246e-08,2.6267693042755127,0.0,3.130368208885193,9.02281551361084,0.27087247371673584,0.2040526568889618,0.35527729988098145,0.62892085313797,7.050111889839173e-08,3.0608983039855957,0.9838559683412313,1.228868425376027,0.4643997848033905,0.5339735150337219,9.026547813415528,1.8656615018844604,8.009374141693115e-08,2.2936503887176514,0.0,3.0099606037139894,0.7191376268863678,0.08536981046199799,0.24789771437644958,0.4182146191596985,0.6676877737045288,-7.636845111846924e-08,2.7776663303375244,0.9895299539901317,1.2297906486561327,0.41646379232406616,0.5176511406898499,5.083246517181396
576,0.024083330511092082,0.8243750000000001,0.904501110615288,2.070922374725342,7.636845111846924e-08,2.0469067096710205,0.0,3.129821467399597,1.247072684764862,0.2708248794078827,0.2036614716053009,0.35557982325553894,0.6294069290161133,-8.093193173408509e-08,2.871931791305542,1.1993409746326507,1.328212174356432,0.39346298575401306,0.5427024364471436,4.1893181800842285,1.6438395977020264,-1.0244548320770264e-07,2.4239556789398193,0.0,3.013521432876587,3.135388445854187,0.0873323306441307,0.24939829111099243,0.420924574136734,0.6680229306221008,1.0272487998008728e-07,2.914607048034668,0.8706372114364058,1.0993394555489033,0.4324760138988495,0.5220127701759338,6.161504888534546
577,86.02377781537744,0.790625,-0.2679081816837931,2.00758695602417,-1.7881393432617188e-07,1.9625723361968994,0.0,3.1266814470291138,2.073243510723114,0.27082765102386475,0.20747877657413483,0.3572840690612793,0.632257342338562,1.7061829566955565e-07,3.6463496685028076,1.0337120670825244,1.2291103273654918,0.3856828510761261,0.4991300702095032,3.936964774131775,1.7598376274108887,-9.313225746154785e-10,2.54514479637146,0.0,3.0157047510147095,3.9511345624923706,0.08883926272392273,0.2504355311393738,0.42227768898010254,0.668422281742096,1.6298145055770874e-09,3.4189114570617676,1.2788318132050336,1.4008436151683885,0.4325920343399048,0.48760905861854553,6.89015645980835
578,1.667370143015657,0.7025,0.09252403485384775,1.922485113143921,4.1443854570388794e-08,2.6121490001678467,0.0,3.1233852386474608,6.5297211647033695,0.2721923589706421,0.2120390385389328,0.3605583906173706,0.6385399699211121,-3.91155481338501e-08,4.2114105224609375,1.008982915431261,1.3105368594947804,0.386583149433136,0.5141575932502747,7.924163341522217,2.448928117752075,-3.110617399215698e-07,1.7897790670394897,0.0,3.016421580314636,4.490271425247192,0.09021054208278656,0.25119686126708984,0.4232572615146637,0.6682742238044739,3.1029339879751207e-07,3.2617602348327637,1.1652617307379842,1.2671704364092753,0.3719675540924072,0.5149356722831726,3.6136706829071046
579,0.825066532682933,0.851875,0.24727955878652588,2.2746355533599854,2.4959444999694824e-07,2.283076286315918,0.0,3.122023868560791,5.062945747375489,0.2736985385417938,0.214216411113739,0.36298128962516785,0.6415680050849915,-2.534128725528717e-07,3.4764962196350098,0.8943143262527883,1.0796667251061964,0.417948842048645,0.48632124066352844,5.754379844665527,1.9499436616897583,-2.468004822731018e-08,2.3758556842803955,0.0,3.0145962238311768,4.104874563217163,0.09268425405025482,0.2526220381259918,0.42563295364379883,0.6672207117080688,2.537854015827179e-08,5.538237571716309,1.0590231091715396,1.2939462557403292,0.44976192712783813,0.5613342523574829,6.150053453445435
580,1.7274615210186846,0.8034375,-0.002578884130475867,2.5448126792907715,2.2351741790771484e-08,2.247560501098633,0.0,3.122552919387817,2.2479671597480775,0.27371877431869507,0.214839905500412,0.36368972063064575,0.6425084471702576,-2.114102244377136e-08,2.9827654361724854,1.1227278627455235,1.2942933747383796,0.4515232443809509,0.45413854718208313,5.145558595657349,1.85378897190094,1.0896474123001099e-07,2.2840988636016846,0.0,3.0126294612884523,3.7106438875198364,0.09497083723545074,0.2543717324733734,0.4287136197090149,0.6664283871650696,-1.0381918400526046e-07,2.8070504665374756,0.9088862312957644,1.0961820822773736,0.4142901301383972,0.52571040391922,5.475916004180908
581,0.601398043894687,0.9290625,0.27368699071693137,2.1562557220458984,-1.3597309589385986e-07,2.0103073120117188,0.0,3.1236085653305055,2.3392218112945558,0.27322274446487427,0.2141263335943222,0.36350440979003906,0.6423423886299133,1.341570168733597e-07,3.704866647720337,1.1335473280400037,1.363021165230074,0.3940119743347168,0.5142122507095337,3.9976724863052366,2.0092506408691406,5.681067705154419e-08,2.6744773387908936,0.0,3.0109666109085085,2.603897047042847,0.09631005674600601,0.25600916147232056,0.4315044581890106,0.6663430333137512,-5.746260285377503e-08,3.0371298789978027,1.021672210842371,1.1647301242620296,0.3836340308189392,0.6128489375114441,7.069654321670532
582,0.05643757507827649,0.8487500000000001,0.47057688256235225,1.9492759704589844,-8.754432201385498e-08,2.4364051818847656,0.0,3.1235547780990602,1.1477786660194398,0.27287453413009644,0.2127281278371811,0.3640133738517761,0.6423050761222839,8.67992639541626e-08,3.1630334854125977,1.193817645125091,1.3625829983481645,0.4013950526714325,0.5201706290245056,5.767123222351074,1.7485400438308716,2.421438694000244e-08,2.776136875152588,0.0,3.0067325115203856,0.9911581575870514,0.09776315838098526,0.25854629278182983,0.4355852007865906,0.6663492918014526,-2.16066837310791e-08,3.0149734020233154,1.1000816661166026,1.229940104121656,0.431766152381897,0.4911230504512787,7.501923990249634
583,0.04897008316055618,0.7765625,0.596893410864033,2.4200594425201416,-1.862645149230957e-09,2.4153201580047607,0.0,3.1236648321151734,4.7047816753387455,0.27348846197128296,0.21356958150863647,0.36655575037002563,0.6431556344032288,9.49949026107788e-09,3.6169493198394775,1.0896775707602502,1.341728246958666,0.38402825593948364,0.539095401763916,6.241261291503906,2.3024187088012695,-5.4016709327697754e-08,2.4079642295837402,0.0,3.0009759426116944,2.7451464414596556,0.10143406689167023,0.26213377714157104,0.44201886653900146,0.6648253798484802,5.4063275456428525e-08,2.752645969390869,0.9242345046252012,1.1484425701325556,0.4335761070251465,0.4535755515098572,5.811546421051025
584,9.6889534070721,0.8365625000000001,-0.16748264842203567,1.7313690185546875,4.563480615615845e-08,2.4123432636260986,0.0,3.1208736181259153,0.7550076723098755,0.27467790246009827,0.21600602567195892,0.37002891302108765,0.6449288129806519,-4.925532266497612e-08,3.2933030128479004,1.0820682214573025,1.30092573623908,0.3843989968299866,0.48902127146720886,5.552100086212159,1.9480109214782715,4.563480615615845e-08,2.414677619934082,0.0,2.9970303773880005,0.9608545780181885,0.10358769446611404,0.26467591524124146,0.44720008969306946,0.6649144291877747,-3.920868039131165e-08,3.6691160202026367,1.0578303587622941,1.2235903159665702,0.42291808128356934,0.4536316692829132,5.743018293380738
585,15.782020579370831,0.7865625000000002,-0.065212358485569,1.595566987991333,2.8870999813079834e-08,2.4190032482147217,0.0,3.1140174865722656,3.5907167911529543,0.2755924463272095,0.21888776123523712,0.37510496377944946,0.6463658213615417,-2.454034984111786e-08,4.596132755279541,0.9815014643594623,1.295369985852304,0.4839102029800415,0.45101651549339294,6.213527679443359,1.6394014358520508,4.0978193283081055e-08,2.263434648513794,0.0,2.993345785140991,2.679144787788391,0.10797109454870224,0.2688990831375122,0.45384347438812256,0.6631273627281189,-4.591420292854309e-08,2.930989980697632,1.0260644309222697,1.2083899617893008,0.3695204555988312,0.5536862015724182,5.352682876586914
586,3.7830868671905313,0.8878125000000001,0.07929847443320073,2.527071952819824,5.2619725465774536e-08,2.031466007232666,0.0,3.110079789161682,7.936043167114258,0.2749926745891571,0.22109690308570862,0.3783639669418335,0.6471959352493286,-5.578622221946716e-08,2.8135416507720947,0.9435689725913108,1.0301723849612177,0.375693142414093,0.5277547836303711,5.689300394058227,2.0334532260894775,-3.725290298461914e-09,2.1511025428771973,0.0,2.9912404298782347,6.4757483959197994,0.11274802684783936,0.27262061834335327,0.45953643321990967,0.6613554358482361,-2.2817403078079225e-09,3.7556381225585938,1.0542428150773049,1.229319987299042,0.38409423828125,0.5308580994606018,5.648117208480835
587,0.13502599867384604,0.8659375,0.7054398719144672,2.2838497161865234,7.636845111846924e-08,2.3106114864349365,0.0,3.107798147201538,7.297872257232666,0.27465155720710754,0.22238577902317047,0.37995481491088867,0.6477129459381104,-7.688067853450775e-08,3.7426376342773438,1.1705175902694465,1.4016768253465677,0.40466904640197754,0.5553588271141052,6.73398232460022,2.3337366580963135,-1.6298145055770874e-07,2.152378559112549,0.0,2.9914175033569337,1.0049683630466462,0.11539030075073242,0.27481260895729065,0.46334269642829895,0.6608287692070007,1.6186386346817018e-07,3.3506178855895996,1.1331919768825174,1.248735637016945,0.3783016800880432,0.5358161926269531,4.582738447189331
588,0.3646776969949125,0.7159375000000001,0.35233586917250853,2.8001766204833984,1.3131648302078247e-07,2.2053592205047607,0.0,3.106036925315857,4.30463056564331,0.275515079498291,0.22381062805652618,0.38161054253578186,0.6484922766685486,-1.280568540096283e-07,3.4810545444488525,1.1133255168795586,1.3519687332776085,0.4219578504562378,0.5142004489898682,5.274254179000854,1.993825078010559,1.2014061212539673e-07,2.7264697551727295,0.0,2.996753978729248,4.188127660751343,0.1149217039346695,0.2756899893283844,0.4640609323978424,0.6626296639442444,-1.1865049600601197e-07,3.3576319217681885,0.9746888320893049,1.0994855755639508,0.44621801376342773,0.46432584524154663,7.820236253738403
589,0.03190534174098561,0.43531250000000005,0.4411061163025236,2.3195512294769287,2.0349398255348206e-07,2.288012981414795,0.0,3.106169605255127,0.5696528434753418,0.27556517720222473,0.22506792843341827,0.38276344537734985,0.6487047672271729,-1.9636936485767364e-07,3.9604930877685547,0.9466741807758808,1.203843009726138,0.4255063533782959,0.5888397097587585,5.356017208099365,1.8514455556869507,-1.5273690223693848e-07,2.5569353103637695,0.0,2.9970267534255983,2.906369853019714,0.1142754778265953,0.27719879150390625,0.46581557393074036,0.6656804084777832,1.5883706510066987e-07,3.517069101333618,1.0716638295911252,1.2841526189870793,0.47260719537734985,0.5072776079177856,6.758145999908447
590,9.188897778472116,0.7903125,-0.08201396661947155,2.1383750438690186,1.6670674085617065e-07,2.2103559970855713,0.0,3.1103078603744505,1.0591912746429444,0.2756657898426056,0.2273808717727661,0.3837004005908966,0.6516896486282349,-1.634005457162857e-07,3.526543378829956,1.0240064213052391,1.0276695874065231,0.3971075415611267,0.5124537348747253,4.762304735183716,2.1468007564544678,-2.9802322387695312e-08,2.551412343978882,0.0,2.9961327075958253,1.33528693318367,0.11582149565219879,0.2794807553291321,0.46889904141426086,0.6661700010299683,3.958120942115784e-08,3.329014301300049,1.0660948872566223,1.1726470867693928,0.4334259629249573,0.49265336990356445,6.391907358169556
591,400.46535080932136,0.6287499999999999,-0.2767336048136147,1.8047311305999756,6.472691893577576e-08,2.51951265335083,0.0,3.10935959815979,1.9171346426010132,0.27642905712127686,0.23219743371009827,0.3882226049900055,0.6547773480415344,-6.826594471931457e-08,3.43430757522583,0.9607758931815624,1.2274729166066656,0.42198559641838074,0.5010866522789001,6.422788286209107,1.995175838470459,-1.3923272490501404e-07,2.1899609565734863,0.0,2.99806547164917,4.028180241584778,0.1173429936170578,0.28148114681243896,0.47232139110565186,0.6661333441734314,1.341104507446289e-07,3.458406925201416,0.9979577913880349,1.1366181358043277,0.43732041120529175,0.47770407795906067,5.309086513519287
592,4.019592983005781,0.8387499999999999,0.09104927334016902,1.7731271982192993,9.313225746154785e-09,2.975081443786621,0.0,3.107990789413452,5.308605623245239,0.27575865387916565,0.2354813814163208,0.39167270064353943,0.655669093132019,-1.4435499906539917e-08,3.6969175338745117,0.9877812672406435,1.2669546459730399,0.41378891468048096,0.5359306931495667,9.375592231750488,2.224207639694214,2.0489096641540527e-07,2.3348946571350098,0.0,2.998819422721863,4.225889444351196,0.11791704595088959,0.2824820876121521,0.47490617632865906,0.6666592955589294,-2.0954757928848267e-07,5.188208103179932,1.1968605831265449,1.343943327800058,0.3577011823654175,0.5667911171913147,5.758466482162476
